948, 261.0, -359.0
949, 250.0, -358.0
950, 260.0, -358.0
951, 257.0, -343.0
952, 254.0, -369.0
953, 255.5, -349.5
954, 264.0, -354.0
955, 259.5, -345.5
956, 258.0, -362.0
957, 246.5, -360.5
958, 258.5, -357.5
959, 265.5, -349.5
960, 264.5, -365.5
961, 255.0, -355.0
962, 264.5, -363.5
963, 251.5, -355.5
964, 251.0, -360.0
965, 257.5, -347.5
966, 260.5, -360.5
967, 256.5, -356.5
968, 262.5, -366.5
969, 255.5, -357.5
970, 252.5, -356.5
971, 257.5, -359.5
972, 241.0, -374.0
973, 255.0, -357.0
974, 247.0, -377.0
975, 248.5, -357.5
976, 252.5, -357.5
977, 255.5, -359.5
978, 258.5, -368.5
979, 255.5, -355.5
980, 255.5, -364.5
981, 253.5, -358.5
982, 255.5, -365.5
983, 257.5, -355.5
984, 260.5, -359.5
985, 248.5, -358.5
986, 255.5, -359.5
987, 260.5, -355.5
988, 262.0, -366.0
989, 257.0, -358.0
990, 265.0, -357.0
991, 244.5, -360.5
992, 256.5, -370.5
993, 241.5, -369.5
994, 250.5, -385.5
995, 257.0, -343.0
996, 260.5, -355.5
997, 247.5, -359.5
998, 269.0, -355.0
999, 247.5, -361.5
1000, 265.5, -347.5
1001, 253.5, -357.5
1002, 260.5, -367.5
1003, 260.5, -352.5
1004, 255.5, -370.5
1005, 256.5, -360.5
1006, 268.0, -358.0
1007, 259.0, -349.0
1008, 257.0, -368.0
1009, 253.5, -354.5
1010, 272.0, -351.0
1011, 262.0, -347.0
1012, 268.5, -354.5
1013, 266.0, -355.0
1014, 262.5, -364.5
1015, 247.0, -349.0
1016, 253.0, -374.0
1017, 258.0, -347.0
1018, 267.5, -361.5
1019, 252.0, -355.0
1020, 263.0, -364.0
1021, 250.5, -352.5
1022, 261.5, -363.5
1023, 254.0, -355.0
1024, 263.5, -361.5
1025, 252.5, -345.5
1026, 259.5, -364.5
1027, 248.5, -355.5
1028, 252.0, -367.0
1029, 254.5, -358.5
1030, 263.5, -369.5
1031, 246.0, -367.0
1032, 245.0, -378.0
1033, 248.5, -368.5
1034, 258.5, -358.5
1035, 258.5, -355.5
1036, 265.5, -362.5
1037, 248.5, -356.5
1038, 268.0, -359.0
1039, 249.0, -361.0
1040, 263.0, -365.0
1041, 251.0, -359.0
1042, 254.5, -364.5
1043, 252.5, -351.5
1044, 260.0, -362.0
1045, 261.5, -352.5
1046, 265.0, -365.0
1047, 256.0, -353.0
1048, 262.0, -359.0
1049, 252.0, -349.0
1050, 258.0, -372.0
1051, 257.5, -355.5
1052, 262.5, -368.5
1053, 263.5, -353.5
1054, 246.0, -374.0
1055, 257.0, -357.0
1056, 276.0, -347.0
1057, 259.5, -356.5
1058, 262.0, -366.0
1059, 254.5, -355.5
1060, 261.5, -358.5
1061, 261.0, -352.0
1062, 259.5, -354.5
1063, 262.0, -349.0
1064, 254.5, -370.5
1065, 253.0, -358.0
1066, 241.0, -374.0
1067, 257.5, -350.5
1068, 257.0, -360.0
1069, 254.0, -350.0
1070, 266.5, -349.5
1071, 245.0, -364.0
1072, 252.5, -365.5
1073, 251.5, -348.5
1074, 239.0, -363.0
1075, 261.5, -356.5
1076, 253.5, -369.5
1077, 252.0, -365.0
1078, 264.5, -354.5
1079, 260.0, -353.0
1080, 263.0, -360.0
1081, 255.5, -354.5
1082, 266.0, -359.0
1083, 246.5, -359.5
1084, 274.0, -362.0
1085, 258.5, -347.5
1086, 263.0, -356.0
1087, 254.0, -360.0
1088, 262.5, -355.5
1089, 254.0, -359.0
1090, 257.0, -359.0
1091, 256.0, -349.0
1092, 261.5, -355.5
1093, 241.0, -362.0
1094, 264.0, -356.0
1095, 256.0, -354.0
1096, 263.5, -359.5
1097, 243.0, -365.0
1098, 261.0, -361.0
1099, 249.0, -350.0
1100, 259.0, -359.0
1101, 248.0, -354.0
1102, 262.5, -354.5
1103, 254.0, -361.0
1104, 261.5, -357.5
1105, 247.0, -361.0
1106, 259.0, -357.0
1107, 255.5, -350.5
1108, 252.5, -367.5
1109, 256.5, -347.5
1110, 260.0, -362.0
1111, 267.0, -359.0
1112, 255.5, -355.5
1113, 235.0, -360.0
1114, 259.0, -363.0
1115, 264.5, -351.5
1116, 263.5, -368.5
1117, 264.0, -358.0
1118, 266.0, -352.0
1119, 245.0, -359.0
1120, 262.5, -367.5
1121, 255.0, -358.0
1122, 252.5, -368.5
1123, 257.0, -354.0
1124, 256.5, -356.5
1125, 243.0, -354.0
1126, 268.5, -352.5
1127, 254.5, -358.5
1128, 256.0, -368.0
1129, 251.5, -352.5
1130, 254.5, -362.5
1131, 253.0, -352.0
1132, 262.5, -358.5
1133, 251.0, -360.0
1134, 266.0, -366.0
1135, 259.0, -357.0
1136, 259.5, -359.5
1137, 256.0, -350.0
1138, 259.5, -358.5
1139, 259.5, -357.5
1140, 255.5, -363.5
1141, 258.0, -358.0
1142, 260.5, -360.5
1143, 256.5, -357.5
1144, 266.5, -354.5
1145, 247.0, -357.0
1146, 266.0, -363.0
1147, 246.5, -368.5
1148, 255.0, -361.0
1149, 256.0, -357.0
1150, 261.0, -361.0
1151, 255.0, -355.0
1152, 264.0, -366.0
